observed_on,quality_grade,place_guess,latitude,longitude,scientific_name,common_name,iconic_taxon_name
2025-01-18,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3567699722,-4.126515,Halichondria panicea,Bread-crumb Sponge,Animalia
2025-01-18,research,"Batten Bay, Plymouth, England, GB",50.357192955,-4.1271348763,Littorina obtusata,Flat Periwinkle,Mollusca
2025-01-18,needs_id,"Mount Batten, Plymouth PL9, UK",50.356875,-4.1251111111,Animalia,Animals,Animalia
2025-01-18,research,"Mount Batten, Plymouth PL9, UK",50.3568972222,-4.1253277778,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-01-18,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3565888889,-4.127075,Nerophis lumbriciformis,Worm Pipefish,Actinopterygii
2025-01-18,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3565888889,-4.127075,Polynoidae,Scaleworms,Animalia
2025-01-18,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3565138889,-4.127125,Botryllus schlosseri,Star Tunicate,Animalia
2025-01-18,research,"Batten Bay, Plymouth, England, GB",50.356495,-4.1271638333,Oscarella,,Animalia
2025-01-18,research,"Plymouth, England, GB",50.3567900392,-4.1263081201,Botryllus schlosseri,Star Tunicate,Animalia
2025-01-18,research,"Mount Batten, Plymouth PL9, UK",50.3568611111,-4.1251611111,Schizoporella unicornis,Single Horn Bryozoan,Animalia
2025-01-18,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3565805556,-4.1269472222,Schizoporella unicornis,Single Horn Bryozoan,Animalia
2025-01-18,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3565805556,-4.1269472222,Corallinaceae,coralline algae,Plantae
2025-01-18,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35655,-4.1269277778,Oscarella,,Animalia
2025-01-18,research,"Mount Batten, Plymouth PL9, UK",50.35675,-4.1253166667,Magallana gigas,Pacific Oyster,Mollusca
2025-01-18,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3569416667,-4.126475,Asterina gibbosa,Cushion Star,Animalia
2025-01-18,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3563166667,-4.1270472222,Spirorbis spirorbis,Coil Worm,Animalia
2025-01-18,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3566166667,-4.1268166667,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-01-18,research,"Mt Batten House, Mount Batten, Plymouth PL9 9SS, UK",50.3568833333,-4.1248972222,Palmaria palmata,Dulse,Plantae
2025-01-18,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3560861111,-4.1268583333,Palaemon serratus,Common Prawn,Animalia
2025-01-18,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3569969722,-4.126267,Acanthochitona crinita,Bristly Mail-shell,Mollusca
2025-01-18,research,"Mount Batten, Plymouth PL9, UK",50.356875,-4.1251111111,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-01-18,research,"Mt Batten House, Mount Batten, Plymouth PL9 9SS, UK",50.3568833333,-4.1248972222,Perforatus perforatus,Perforated Barnacle,Animalia
2025-01-18,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3562583333,-4.1272861111,Calliostoma zizyphinum,European Painted Top Shell,Mollusca
2025-01-18,research,"Batten Bay, Plymouth, England, GB",50.357055,-4.1262833333,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-01-18,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3562138889,-4.1271138889,Xantho pilipes,Risso's Crab,Animalia
2025-01-18,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3563777778,-4.1270888889,Xantho hydrophilus,Montagu's Crab,Animalia
2025-01-18,research,"Batten Bay, Plymouth, England, GB",50.3567225299,-4.1262829512,Corallina officinalis,Common Coralline,Plantae
2025-01-18,research,"Batten Bay, Plymouth, England, GB",50.35658447,-4.1270868841,Xantho hydrophilus,Montagu's Crab,Animalia
2025-01-18,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3573583333,-4.1257361111,Corvus corone,Carrion Crow,Aves
2025-01-18,research,"Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3579535343,-4.1268494725,Berthella plumula,Side-gilled Seaslug,Mollusca
2025-01-18,research,"Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3579535343,-4.1268494725,Lipophrys pholis,Shanny,Actinopterygii
2025-01-18,research,"Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3579535343,-4.1268494725,Xantho hydrophilus,Montagu's Crab,Animalia
2025-01-18,research,"Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3579535343,-4.1268494725,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-01-18,research,"Mount Batten, Plymouth PL9, UK",50.3568722222,-4.1252222222,Ocenebra erinaceus,European Sting Winkle,Mollusca
2025-01-18,research,"South West Coast Point, Plymouth, England, GB",50.3553393699,-4.1240611062,Passer domesticus,House Sparrow,Aves
2025-01-18,research,"Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3579535343,-4.1268494725,Xantho hydrophilus,Montagu's Crab,Animalia
2025-01-18,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3567733333,-4.126745,Carcinus maenas,European Green Crab,Animalia
2025-01-18,research,"Plymouth, England, GB",50.3568283333,-4.1267416667,Amphipholis squamata,Dwarf Brittle Star,Animalia
2025-01-18,research,"Plymouth, England, GB",50.3567233333,-4.1268833333,Xantho hydrophilus,Montagu's Crab,Animalia
2025-01-18,research,"Plymouth, England, GB",50.3568716667,-4.1269233333,Nerophis lumbriciformis,Worm Pipefish,Actinopterygii
2025-01-18,research,"Plymouth, England, GB",50.3568466667,-4.1268216667,Nerophis lumbriciformis,Worm Pipefish,Actinopterygii
2025-01-18,research,"Plymouth, England, GB",50.3568466667,-4.1268233333,Nerophis lumbriciformis,Worm Pipefish,Actinopterygii
2025-01-18,research,"Plymouth, England, GB",50.35685,-4.1268333333,Anemonia viridis,snakelocks anemone,Animalia
2025-01-18,research,"Plymouth, England, GB",50.3569016667,-4.12707,Nerophis lumbriciformis,Worm Pipefish,Actinopterygii
2025-01-18,research,"Plymouth, England, GB",50.356735,-4.1273116667,Xantho hydrophilus,Montagu's Crab,Animalia
2025-01-18,research,"Plymouth, England, GB",50.3570533333,-4.1273216667,Cancer pagurus,Edible Crab,Animalia
2025-01-18,research,"Plymouth, England, GB",50.35706,-4.1273183333,Cancer pagurus,Edible Crab,Animalia
2025-01-18,research,"Plymouth, England, GB",50.356875,-4.1265383333,Asterina gibbosa,Cushion Star,Animalia
2025-01-18,research,"Plymouth, England, GB",50.3568883333,-4.1264983333,Carcinus maenas,European Green Crab,Animalia
2025-01-18,research,"Plymouth, England, GB",50.35678,-4.1265466667,Cancer pagurus,Edible Crab,Animalia
2025-01-18,research,"Plymouth, England, GB",50.3562733333,-4.1268016667,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-01-18,research,"Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3578339626,-4.1271606088,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-01-18,research,"Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3577220912,-4.1272900254,Necora puber,Velvet Swimming Crab,Animalia
2025-01-18,research,"Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3579535343,-4.1268494725,Nerophis lumbriciformis,Worm Pipefish,Actinopterygii
2025-01-18,research,"Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3578292568,-4.1272169352,Lipophrys pholis,Shanny,Actinopterygii
2025-01-18,research,"Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3577426259,-4.1276695579,Limacia clavigera,Orange-clubbed Sea Slug,Mollusca
2025-01-18,research,"Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3577652997,-4.12731383,Asterina gibbosa,Cushion Star,Animalia
2025-01-18,research,"Batten Bay, Plymouth, England, GB",50.356475,-4.1274888333,Amphipholis squamata,Dwarf Brittle Star,Animalia
2025-01-18,research,Mount Batten Beach,50.3579535343,-4.1268494725,Anemonia viridis,snakelocks anemone,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3570289211,-4.1261808481,Phorcus lineatus,Lined Top Shell,Mollusca
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3570205392,-4.1260550357,Patella,Patella Limpets,Mollusca
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3572083333,-4.1265638889,Carcinus maenas,European Green Crab,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35679613,-4.12632647,Asterina gibbosa,Cushion Star,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3572779894,-4.1261042375,Littorina,,Mollusca
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35679887,-4.12630999,Carcinus maenas,European Green Crab,Animalia
2025-02-15,needs_id,"South West Coast Point, Plymouth, England, GB",50.3567355556,-4.1258523771,Patella,Patella Limpets,Mollusca
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3572161729,-4.1262924951,Steromphala umbilicalis,Purple Topshell,Mollusca
2025-02-15,needs_id,"South West Coast Point, Plymouth, England, GB",50.3567564321,-4.1258515331,Talitridae,Sandhoppers and Landhoppers,Animalia
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3570046555,-4.1260323208,Fucus spiralis,Spiral Wrack,Chromista
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3570503369,-4.1260851268,Osmundea pinnatifida,Pepper Dulse,Plantae
2025-02-15,needs_id,"Batten Bay, Plymouth, England, GB",50.3572416667,-4.126475,Patella,Patella Limpets,Mollusca
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3570670169,-4.1261936724,Littorina,,Mollusca
2025-02-15,research,"Batten Bay, Plymouth, England, GB",50.3568344869,-4.1262858336,Asterina gibbosa,Cushion Star,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3569695354,-4.1262113582,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3569833333,-4.126385,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3568795556,-4.1262164712,Littorina obtusata,Flat Periwinkle,Mollusca
2025-02-15,research,"Batten Bay, Plymouth, England, GB",50.3568261127,-4.1263277862,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3567744481,-4.1263551144,Carcinus maenas,European Green Crab,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35677029,-4.12658389,Cancer pagurus,Edible Crab,Animalia
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3569353372,-4.1262815148,Chthamalus montagui,Montagu's Stellate Barnacle,Animalia
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3567663731,-4.1264757058,Anemonia viridis,snakelocks anemone,Animalia
2025-02-15,research,"Lord Louis Crescent, Plymouth, England, GB",50.356774279,-4.1269691661,Phorcus lineatus,Lined Top Shell,Mollusca
2025-02-15,research,"South West Coast Point, Plymouth, England, GB",50.3566275537,-4.1258035786,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3568018554,-4.126287885,Littorina,,Mollusca
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3570183333,-4.12638,Steromphala umbilicalis,Purple Topshell,Mollusca
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3569112811,-4.1262317263,Ulva rigida,Sea Lettuce,Plantae
2025-02-15,research,"South West Coast Point, Plymouth, England, GB",50.3566386219,-4.1258174921,Mytilus edulis,Blue Mussel,Mollusca
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3570233333,-4.12641,Patella vulgata,Common European Limpet,Mollusca
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3568017296,-4.1263016313,Acarospora fuscata,brown cobblestone lichen,Fungi
2025-02-15,needs_id,"Plymouth, England, GB",50.3567169475,-4.1263653338,Fucus,vesicled rockweeds,Chromista
2025-02-15,research,"Batten Bay, Plymouth, England, GB",50.3567525279,-4.127008142,Xantho hydrophilus,Montagu's Crab,Animalia
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3568805614,-4.1261401959,Trochoidea,,Mollusca
2025-02-15,research,"Mt Batten House, Mount Batten, Plymouth PL9 9SS, UK",50.3569861111,-4.1249027778,Magallana gigas,Pacific Oyster,Mollusca
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3568365565,-4.1262824368,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-02-15,research,"Batten Bay, Plymouth, England, GB",50.3567456548,-4.1270747781,Zostera marina,Eelgrass,Plantae
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35649306,-4.12752688,Patella,Patella Limpets,Mollusca
2025-02-15,research,"South West Coast Point, Plymouth, England, GB",50.3566081117,-4.1257982156,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-02-15,research,"Mt Batten House, Mount Batten, Plymouth PL9 9SS, UK",50.3569861111,-4.1249027778,Semibalanus balanoides,Northern Acorn Barnacle,Animalia
2025-02-15,research,"Batten Bay, Plymouth, England, GB",50.3565656413,-4.1274583876,Patella vulgata,Common European Limpet,Mollusca
2025-02-15,research,"Batten Bay, Plymouth, England, GB",50.3567560064,-4.1270694975,Necora puber,Velvet Swimming Crab,Animalia
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35652892,-4.12748153,Serpulidae,Serpulid Tubeworms,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35702,-4.1264,Phorcus lineatus,Lined Top Shell,Mollusca
2025-02-15,research,"Mount Batten, Plymouth PL9, UK",50.3568273894,-4.1264594536,Carcinus maenas,European Green Crab,Animalia
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.356517,-4.1274823,Corallinales,Coralline algae,Plantae
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3568437065,-4.1265172105,Brachyura,True Crabs,Animalia
2025-02-15,needs_id,"Lord Louis Crescent, Plymouth, England, GB",50.3565766319,-4.1275854312,Florideophyceae,Florideophycean algae,Plantae
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35654422,-4.12738305,Rhodophyta,red algae,Plantae
2025-02-15,needs_id,"Batten Bay, Plymouth, England, GB",50.3567206739,-4.1270827069,,,
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3566638893,-4.1263741348,Corallinoideae,,Plantae
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35651812,-4.12742969,Ulva lactuca,Broadleaf Sea Lettuce,Plantae
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35650051,-4.12749716,Lomentaria articulata,Bunny Ears,Plantae
2025-02-15,needs_id,"Batten Bay, Plymouth, England, GB",50.3567983325,-4.1270972008,Osmundea,,Plantae
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35625061,-4.12696084,Phaeophyceae,brown algae,Chromista
2025-02-15,research,"Mount Batten, Plymouth PL9, UK",50.3565221,-4.1244677,Botryllus schlosseri,Star Tunicate,Animalia
2025-02-15,research,"Batten Bay, Plymouth, England, GB",50.3561274716,-4.1265780746,Xantho pilipes,Risso's Crab,Animalia
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35654519,-4.12748364,Rhodymeniophycidae,,Plantae
2025-02-15,needs_id,"Plymouth, England, GB",50.3567366572,-4.1266857072,Ruditapes,,Mollusca
2025-02-15,research,"Batten Bay, Plymouth, England, GB",50.3561499529,-4.1265467182,Carcinus maenas,European Green Crab,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35653783,-4.12739525,Mastocarpus stellatus,false Irish moss,Plantae
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35675272,-4.12665583,Xantho hydrophilus,Montagu's Crab,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3564666,-4.12752731,Chondrus crispus,Irish Moss,Plantae
2025-02-15,research,"Batten Bay, Plymouth, England, GB",50.3561572104,-4.1265598983,Necora puber,Velvet Swimming Crab,Animalia
2025-02-15,research,"Batten Bay, Plymouth, England, GB",50.3567716667,-4.1271666667,Actinia fragacea,Strawberry Anemone,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35652083,-4.12748798,Palmaria palmata,Dulse,Plantae
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3566657752,-4.1262966022,Hymeniacidon perlevis,crumb-of-bread sponge,Animalia
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.356698758,-4.1261332389,Mazzaella splendens,splendid iridescent seaweed,Plantae
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35651151,-4.12748929,Fucus serratus,Saw Wrack,Chromista
2025-02-15,research,"Lord Louis Crescent, Plymouth, England, GB",50.3565760498,-4.1247476258,Saccharina latissima,Sugar Kelp,Chromista
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3567697411,-4.1266178447,Perforatus perforatus,Perforated Barnacle,Animalia
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.356594068,-4.126390731,Gobius,,Actinopterygii
2025-02-15,research,"Plymouth, England, GB",50.3567038395,-4.126592108,Asterina gibbosa,Cushion Star,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35651672,-4.12754415,Himanthalia elongata,Thongweed,Chromista
2025-02-15,research,"Batten Bay, Plymouth, England, GB",50.3561668505,-4.1266461589,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35610307,-4.12696918,Xanthinae,,Animalia
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3567197642,-4.126667815,,,
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3567168314,-4.1266636684,Botryllus schlosseri,Star Tunicate,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3567180631,-4.1266659098,Watersipora subatra,Red Ripple Bryozoan,Animalia
2025-02-15,needs_id,"Batten Bay, Plymouth, England, GB",50.3561519841,-4.1266820101,Apletodon dentatus,Small-headed Clingfish,Actinopterygii
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35655715,-4.12746827,Phymatolithon,,Plantae
2025-02-15,needs_id,"River Plym, England, GB",50.3566874844,-4.1273051966,Venerupis corrugata,Pullet Carpet Shell,Mollusca
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35651075,-4.12749574,Corallina officinalis,Common Coralline,Plantae
2025-02-15,needs_id,"Batten Bay, Plymouth, England, GB",50.3561643364,-4.1266476575,Ulva lactuca,Broadleaf Sea Lettuce,Plantae
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35652245,-4.12749396,Osmundea,,Plantae
2025-02-15,needs_id,"Batten Bay, Plymouth, England, GB",50.3561709809,-4.1266521094,Rhodophyta,red algae,Plantae
2025-02-15,needs_id,"Batten Bay, Plymouth, England, GB",50.3561497787,-4.1267396366,Polychaeta,Polychaete Worms,Animalia
2025-02-15,needs_id,"Batten Bay, Plymouth, England, GB",50.3561546529,-4.1266897089,Bryozoa,Bryozoans,Animalia
2025-02-15,research,"Batten Bay, Plymouth, England, GB",50.3566854756,-4.127263876,Nucella lapillus,Atlantic Dogwhelk,Mollusca
2025-02-15,needs_id,"Batten Bay, Plymouth, England, GB",50.3565999354,-4.1272930428,Ascidiacea,Sea Squirts,Animalia
2025-02-15,needs_id,"Mount Batten, Plymouth PL9, UK",50.3568106,-4.1250864,,,
2025-02-15,research,"Batten Bay, Plymouth, England, GB",50.3561545631,-4.1266860847,Pagurus bernhardus,Common Hermit Crab,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3564603766,-4.1263308842,Carcinus maenas,European Green Crab,Animalia
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3569916667,-4.126305,Jaera,,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3566224407,-4.1263549402,Asterina gibbosa,Cushion Star,Animalia
2025-02-15,research,"Batten Bay, Plymouth, England, GB",50.3566453653,-4.1273764428,Asterina gibbosa,Cushion Star,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35653378,-4.12740681,Tritia reticulata,Netted Dogwhelk,Mollusca
2025-02-15,needs_id,"Batten Bay, Plymouth, England, GB",50.3562550153,-4.1266297457,,,
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35652845,-4.1274058,Tritia reticulata,Netted Dogwhelk,Mollusca
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35654742,-4.12745807,Calliostoma zizyphinum,European Painted Top Shell,Mollusca
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3564416667,-4.1274666667,Necora puber,Velvet Swimming Crab,Animalia
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35654546,-4.1274606,Gastropoda,Gastropods,Mollusca
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35655627,-4.12751744,Porifera,Sponges,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35635025,-4.12759687,Actinia fragacea,Strawberry Anemone,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3567666667,-4.1270916667,Anemonia viridis,snakelocks anemone,Animalia
2025-02-15,research,"Lord Louis Crescent, Plymouth, England, GB",50.3561242277,-4.126753557,Leptoplana tremellaris,,Animalia
2025-02-15,research,"Batten Bay, Plymouth, England, GB",50.3565764241,-4.1275331844,Actinia fragacea,Strawberry Anemone,Animalia
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3562871227,-4.1265526693,Polychaeta,Polychaete Worms,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35652824,-4.12747453,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35656547,-4.12749562,Steromphala cineraria,Grey Topshell,Mollusca
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3568496824,-4.1270146251,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3568133621,-4.1269582999,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-02-15,needs_id,"Mount Batten, Plymouth PL9, UK",50.3569291,-4.1253452,Xantho,,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35656636,-4.12749913,Ophiothrix fragilis,Common Brittle Star,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3567979843,-4.1269743448,Anemonia viridis,snakelocks anemone,Animalia
2025-02-15,needs_id,"Batten Bay, Plymouth, England, GB",50.3566486985,-4.1273648068,Pleocyemata,"Crabs, Lobsters, Shrimps, and Allies",Animalia
2025-02-15,research,"Lord Louis Crescent, Plymouth, England, GB",50.3561459191,-4.1268406155,Asterina gibbosa,Cushion Star,Animalia
2025-02-15,research,"Batten Bay, Plymouth, England, GB",50.3567110685,-4.1274450563,Eulalia clavigera,Emerald green paddle worm,Animalia
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35656421,-4.12749582,Polynoidae,Scaleworms,Animalia
2025-02-15,research,"Plymouth PL9, UK",50.3580833333,-4.1240166667,Xantho pilipes,Risso's Crab,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3563716123,-4.1266012006,Xantho hydrophilus,Montagu's Crab,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3567166667,-4.1273972222,Cancer pagurus,Edible Crab,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3568533333,-4.127125,Actinia equina,Atlantic Beadlet Anemone,Animalia
2025-02-15,research,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.3567,-4.127325,Porcellana platycheles,Hairy Porcelain Crab,Animalia
2025-02-15,needs_id,"Mount Batten Water Sports Centre, Mount Batten, Plymouth PL9 9XH, UK",50.35599491,-4.12712656,Corallina,,Plantae
