observed_on,quality_grade,place_guess,latitude,longitude,scientific_name,common_name,iconic_taxon_name
2025-12-14,research,"George Street, Southend-on-Sea, England, GB",51.529309161,0.7982188349,Ulva lactuca,Broadleaf Sea Lettuce,Plantae
2025-12-14,research,"Southend-on-Sea, England, GB",51.5287996224,0.799411526,Sargassum muticum,Japanese Wireweed,Chromista
2025-12-14,needs_id,"Seahaze, Southend-on-Sea, England, GB",51.5288045005,0.799337931,Hymeniacidon perlevis,crumb-of-bread sponge,Animalia
2025-12-14,needs_id,"Seahaze, Southend-on-Sea, England, GB",51.5292139639,0.7980873176,Polysiphonia,,Plantae
2025-12-14,needs_id,"Southend-on-Sea, England, GB",51.5287274343,0.7993263608,Actinia,,Animalia
2025-12-14,needs_id,"Seahaze, Southend-on-Sea, England, GB",51.5293333967,0.7982610248,Grapsoidea,"Land, shore, and marsh crabs",Animalia
2025-12-14,needs_id,"Seahaze, Southend-on-Sea, England, GB",51.5295300779,0.7985669257,Gastropoda,Gastropods,Mollusca
2025-12-14,needs_id,"George Street, Southend-on-Sea, England, GB",51.5294844851,0.7984871124,Spirobranchus,Christmas Tree Worms,Animalia
2025-12-14,needs_id,"George Street, Southend-on-Sea, England, GB",51.5295311692,0.7985685655,Cnidaria,Cnidarians,Animalia
2025-12-14,research,"George Street, Southend-on-Sea, England, GB",51.5294753898,0.7984463075,Elysia viridis,Sap-sucking Slug,Mollusca
2025-12-14,needs_id,"Southend-on-Sea, England, GB",51.5289787321,0.7987805081,Colpomenia peregrina,Oyster-thief,Chromista
2025-12-14,needs_id,"Southend-on-Sea, England, GB",51.5287402366,0.7991657685,Pomatoschistus,,Actinopterygii
2025-12-14,research,"George Street, Southend-on-Sea, England, GB",51.5289421566,0.800206298,Ruditapes philippinarum,Manila Clam,Mollusca
2025-12-14,needs_id,"George Street, Southend-on-Sea, England, GB",51.5290373331,0.7998146117,Ruditapes philippinarum,Manila Clam,Mollusca
2025-12-14,needs_id,"Seahaze, Southend-on-Sea, England, GB",51.5283774678,0.7992578018,Littorina littorea,Common Periwinkle,Mollusca
2025-12-14,research,"Southend-on-Sea, England, GB",51.5292369482,0.7996546011,Magallana gigas,Pacific Oyster,Mollusca
2025-12-14,needs_id,"George Street, Southend-on-Sea, England, GB",51.5290702321,0.7999077346,Ruditapes,,Mollusca
2025-12-14,needs_id,"Rampart Terrace, Southend-on-Sea, England, GB",51.5290510376,0.7999661565,Ruditapes philippinarum,Manila Clam,Mollusca
2025-12-14,needs_id,"Southend-on-Sea, England, GB",51.5286068805,0.8003444318,Ruditapes philippinarum,Manila Clam,Mollusca
2025-12-14,needs_id,"Rampart Terrace, Southend-on-Sea, England, GB",51.528543178,0.8002518117,Animalia,Animals,Animalia
2025-12-14,needs_id,"Southend-on-Sea, England, GB",51.5290732496,0.7996609714,Fucus,vesicled rockweeds,Chromista
2025-12-14,research,"Southend-on-Sea, England, GB",51.5290090442,0.7996657491,Sargassum muticum,Japanese Wireweed,Chromista
2025-12-14,needs_id,"Southend-on-Sea, England, GB",51.5289950883,0.7997059822,Fucophycidae,,Chromista
2025-12-14,needs_id,"Southend-on-Sea, England, GB",51.5284304834,0.7992729731,Animalia,Animals,Animalia
2025-12-14,research,"Sandpipers, Southend-on-Sea, England, GB",51.5284840437,0.7990934327,Buccinum undatum,Common Whelk,Mollusca
